date	cases	recoveries	deaths
2020-04-21	10694	8277	238
2020-04-22	10702	8411	240
2020-04-23	10708	8501	240
2020-04-24	10718	8635	240
2020-04-25	10728	8717	242
2020-04-26	10738	8764	243
2020-04-27	10752	8854	244
2020-04-28	10761	8922	246
2020-04-29	10765	9059	247
2020-04-30	10774	9072	248
2020-05-01	10780	9123	250
2020-05-02	10793	9183	250
2020-05-03	10801	9217	252
2020-05-04	10804	9283	254
2020-05-05	10806	9333	255
2020-05-06	10810	9419	256
2020-05-07	10822	9484	256
2020-05-08	10840	9568	256
2020-05-09	10874	9610	256
2020-05-10	10909	9632	256
2020-05-11	10936	9670	258
2020-05-12	10962	9695	259
2020-05-13	10991	9762	260
2020-05-14	11018	9821	260
2020-05-15	11037	9851	262
2020-05-16	11050	9888	262
2020-05-17	11065	9904	263
2020-05-18	11078	9938	263
2020-05-19	11110	10066	263
2020-05-20	11122	10135	264
2020-05-21	11142	10162	264
2020-05-22	11165	10194	266
2020-05-23	11190	10213	266
2020-05-24	11206	10226	267
2020-05-25	11225	10275	269
2020-05-26	11265	10295	269
2020-05-27	11344	10340	269
2020-05-28	11402	10363	269
2020-05-29	11441	10398	269
2020-05-30	11468	10405	270
2020-05-31	11503	10422	271
2020-06-01	11541	10446	272
2020-06-02	11590	10467	273
2020-06-03	11629	10499	273
2020-06-04	11668	10506	273
2020-06-05	11719	10531	273
2020-06-06	11776	10552	273
2020-06-07	11814	10563	273
2020-06-08	11852	10589	274
2020-06-09	11902	10611	276
2020-06-10	11947	10654	276
2020-06-11	12003	10669	277
2020-06-12	12051	10691	277
2020-06-13	12085	10718	277
2020-06-14	12121	10730	277
2020-06-15	12155	10760	278
2020-06-16	12198	10774	279
2020-06-17	12257	10800	280
2020-06-18	12306	10835	280
2020-06-19	12373	10856	280
2020-06-20	12421	10868	280
2020-06-21	12438	10881	280
2020-06-22	12484	10908	281
2020-06-23	12535	10930	281
2020-06-24	12563	10974	282
2020-06-25	12602	11172	282
2020-06-26	12653	11317	282
2020-06-27	12715	11364	282
2020-06-28	12757	11429	282
2020-06-29	12800	11537	282
2020-06-30	12850	11613	282
2020-07-01	12904	11684	282
2020-07-02	12967	11759	282
2020-07-03	13030	11811	283
2020-07-04	13091	11832	283
2020-07-05	13137	11848	284
2020-07-06	13181	11914	285
2020-07-07	13244	11970	285
2020-07-08	13293	12019	287
2020-07-09	13338	12065	288
2020-07-10	13373	12144	288
2020-07-11	13417	12178	289
2020-07-12	13479	12204	289
2020-07-13	13512	12282	289
2020-07-14	13551	12348	289
2020-07-15	13612	12396	291
2020-07-16	13672	12460	293
2020-07-17	13711	12519	294
2020-07-18	13745	12556	295
2020-07-19	13771	12572	296
2020-07-20	13816	12643	296
2020-07-21	13879	12698	297
2020-07-22	13938	12758	297
2020-07-23	13979	12817	298
2020-07-24	14092	12866	298
2020-07-25	14150	12890	298
2020-07-26	14175	12905	299
2020-07-27	14203	13007	300
2020-07-28	14251	13069	300
2020-07-29	14269	13132	300
2020-07-30	14305	13183	301
2020-07-31	14336	13233	301
2020-08-01	14366	13259	301
2020-08-02	14389	13280	301
2020-08-03	14423	13352	301
2020-08-04	14456	13406	302
2020-08-05	14499	13501	302
2020-08-06	14519	13543	303
2020-08-07	14562	13629	304
2020-08-08	14598	13642	305
2020-08-09	14626	13658	305
2020-08-10	14660	13729	305
2020-08-11	14714	13786	305
2020-08-12	14770	13817	305
2020-08-13	14873	13863	305
2020-08-14	15039	13901	305
2020-08-15	15318	13910	305
2020-08-16	15515	13917	305
2020-08-17	15761	13934	306
2020-08-18	16058	14006	306
2020-08-19	16346	14063	307
2020-08-20	16670	14120	309
2020-08-21	17002	14169	309
2020-08-22	17399	14200	309
2020-08-23	17665	14219	309
2020-08-24	17945	14286	310
2020-08-25	18265	14368	312
2020-08-26	18706	14461	313
2020-08-27	19077	14551	316
2020-08-28	19400	14765	321
2020-08-29	19699	14903	323
2020-08-30	19947	14973	324
2020-08-31	20182	15198	324
2020-09-01	20449	15356	326
2020-09-02	20644	15529	329
2020-09-03	20842	15783	331
2020-09-04	21010	16009	333
2020-09-05	21177	16146	334
2020-09-06	21296	16297	336
2020-09-07	21432	16636	341
2020-09-08	21588	17023	344
2020-09-09	21743	17360	346
2020-09-10	21919	17616	350
2020-09-11	22055	18029	355
2020-09-12	22176	18226	358
2020-09-13	22285	18489	363
2020-09-14	22391	18878	367
2020-09-15	22504	19310	367
2020-09-16	22657	19543	372
2020-09-17	22783	19771	377
2020-09-18	22893	19970	378
2020-09-19	22975	20158	383
2020-09-20	23045	20248	385
2020-09-21	23106	20441	388
2020-09-22	23216	20650	388
2020-09-23	23341	20832	393
2020-09-24	23455	20978	395
2020-09-25	23516	21166	399
2020-09-26	23611	21248	401
2020-09-27	23661	21292	406
2020-09-28	23699	21470	407
2020-09-29	23812	21590	413
2020-09-30	23889	21666	415
2020-10-01	23952	21733	416
2020-10-02	24027	21787	420
2020-10-03	24091	21845	421
2020-10-04	24164	21886	422
2020-10-05	24239	22083	422
2020-10-06	24353	22334	425
2020-10-07	24422	22463	427
2020-10-08	24476	22569	428
2020-10-09	24548	22624	430
2020-10-10	24606	22693	432
2020-10-11	24703	22729	433
2020-10-12	24805	22863	434
2020-10-13	24889	23030	438
2020-10-14	24988	23082	439
2020-10-15	25035	23180	441
2020-10-16	25108	23258	443
2020-10-17	25199	23312	444
2020-10-18	25275	23368	444
2020-10-19	25333	23466	447
2020-10-20	25424	23584	450
2020-10-21	25543	23647	453
2020-10-22	25698	23717	455
2020-10-23	25775	23834	457
2020-10-24	25836	23869	457
2020-10-25	25955	23905	457
2020-10-26	26043	23981	460
2020-10-27	26146	24073	461
2020-10-28	26271	24168	462
2020-10-29	26385	24227	463
2020-10-30	26511	24311	464
2020-10-31	26635	24357	466
2020-11-01	26732	24395	468
2020-11-02	26807	24510	472
2020-11-03	26925	24616	474
2020-11-04	27050	24735	475
2020-11-05	27195	24821	476
2020-11-06	27284	24910	477
2020-11-07	27427	24968	478
2020-11-08	27553	25029	480
2020-11-09	27653	25160	485
2020-11-10	27799	25266	487
2020-11-11	27942	25404	487
2020-11-12	28133	25537	488
2020-11-13	28338	25636	492
2020-11-14	28546	25691	493
2020-11-15	28769	25759	494
2020-11-16	28998	25860	494
2020-11-17	29311	25973	496
2020-11-18	29654	26098	498
2020-11-19	30017	26263	501
2020-11-20	30403	26365	503
2020-11-21	30733	26466	505
2020-11-22	31004	26539	509
2020-11-23	31353	26722	510
2020-11-24	31735	26825	513
2020-11-25	32318	26950	515
2020-11-26	32887	27103	516
2020-11-27	33375	27349	522
2020-11-28	33824	27542	523
2020-11-29	34201	27625	526
2020-11-30	34652	27885	526
2020-12-01	35163	28065	526
2020-12-02	35703	28352	529
2020-12-03	36332	28611	536
2020-12-04	36915	28917	540
2020-12-05	37546	29128	545
2020-12-06	38161	29301	549
2020-12-07	38755	29650	552
2020-12-08	39432	30177	556
2020-12-09	40098	30637	564
2020-12-10	40786	31157	572
2020-12-11	41736	31493	578
2020-12-12	42766	31814	580
2020-12-13	43484	32102	587
2020-12-14	44364	32559	600
2020-12-15	45442	32947	612
2020-12-16	46453	33610	634
2020-12-17	47515	33982	645
2020-12-18	48570	34334	659
2020-12-19	49665	34772	674
2020-12-20	50591	35155	698
2020-12-21	51460	35928	722
2020-12-22	52550	36726	739
2020-12-23	53533	37425	756
2020-12-24	54770	38048	773
2020-12-25	55902	38532	793
2020-12-26	56872	39040	808
2020-12-27	57680	39268	819
2020-12-28	58725	40703	859
2020-12-29	59773	41435	879
2020-12-30	60740	42271	900
2020-12-31	61769	42953	917
2021-01-01	62593	43578	942
2021-01-02	63244	44507	962
2021-01-03	64264	45240	981
2021-01-04	64979	46172	1007
2021-01-05	65818	46995	1027
2021-01-06	66686	47649	1046
2021-01-07	67358	48369	1081
2021-01-08	67999	49324	1100
2021-01-09	68664	50409	1125
2021-01-10	69114	52552	1140
2021-01-11	69651	53569	1165
2021-01-12	70212	54636	1185
2021-01-13	70728	55772	1195
2021-01-14	71241	56536	1217
2021-01-15	71820	57554	1236
2021-01-16	72340	58253	1249
2021-01-17	72729	58723	1264
2021-01-18	73115	59468	1283
2021-01-19	73518	60180	1300
2021-01-20	73918	60846	1316
2021-01-21	74262	61415	1328
2021-01-22	74692	62044	1337
2021-01-23	75084	62530	1349
2021-01-24	75521	62956	1360
2021-01-25	75875	64793	1371
2021-01-26	76429	65478	1378
2021-01-27	76926	66016	1386
2021-01-28	77395	66503	1399
2021-01-29	77850	67121	1414
2021-01-30	78205	67878	1420
2021-01-31	78508	68309	1425
2021-02-01	78844	68775	1435
2021-02-02	79311	69299	1441
2021-02-03	79762	69704	1448
2021-02-04	80131	70117	1459
2021-02-05	80524	70505	1464
2021-02-06	80896	70865	1471
2021-02-07	81185	71218	1474
2021-02-08	81487	71676	1482
2021-02-09	81930	72226	1486
2021-02-10	82434	72638	1496
2021-02-11	82837	72936	1507
2021-02-12	83199	73227	1514
2021-02-13	83525	73559	1522
2021-02-14	83869	73794	1527
2021-02-15	84325	74551	1534
2021-02-16	84946	75360	1538
2021-02-17	85567	75896	1544
2021-02-18	86128	76513	1550
2021-02-19	86574	77083	1553
2021-02-20	86992	77516	1557
2021-02-21	87324	77887	1562
2021-02-22	87681	78394	1573
2021-02-23	88120	79050	1576
2021-02-24	88516	79487	1581
2021-02-25	88922	79880	1585
2021-02-26	89321	80333	1595
2021-02-27	89676	80697	1603
