date	cases	recoveries	deaths
2020-03-17	80894	69601	3237
2020-03-18	80928	70420	3245
2020-03-19	80967	71150	3248
2020-03-20	81008	71740	3255
2020-03-21	81054	72244	3261
2020-03-22	81093	72703	3270
2020-03-23	81171	73159	3277
2020-03-24	81218	73650	3281
2020-03-25	81285	74051	3287
2020-03-26	81340	74588	3292
2020-03-27	81394	74971	3295
2020-03-28	81439	75448	3300
2020-03-29	81470	75770	3304
2020-03-30	81518	76052	3305
2020-03-31	81554	76238	3312
2020-04-01	81589	76408	3318
2020-04-02	81620	76571	3322
2020-04-03	81639	76751	3326
2020-04-04	81669	76964	3329
2020-04-05	81708	77078	3331
2020-04-06	81740	77167	3331
2020-04-07	81802	77279	3333
2020-04-08	81865	77370	3335
2020-04-09	81907	77455	3336
2020-04-10	81953	77525	3339
2020-04-11	82052	77575	3339
2020-04-12	82160	77663	3341
2020-04-13	82249	77738	3341
2020-04-14	82295	77816	3342
2020-04-15	82341	77892	3342
2020-04-16	82692	76979	4632
2020-04-17	82719	77029	4632
2020-04-18	82735	77062	4632
2020-04-19	82747	77084	4632
2020-04-20	82758	77123	4632
2020-04-21	82788	77151	4632
2020-04-22	82798	77207	4632
2020-04-23	82804	77257	4632
2020-04-24	82816	77346	4632
2020-04-25	82827	77394	4632
2020-04-26	82830	77474	4633
2020-04-27	82836	77555	4633
2020-04-28	82858	77578	4633
2020-04-29	82862	77610	4633
2020-04-30	82874	77642	4633
2020-05-01	82875	77685	4633
2020-05-02	82877	77713	4633
2020-05-03	82880	77766	4633
2020-05-04	82881	77853	4633
2020-05-05	82883	77911	4633
2020-05-06	82885	77957	4633
2020-05-07	82886	77993	4633
2020-05-08	82887	78046	4633
2020-05-09	82901	78120	4633
2020-05-10	82918	78144	4633
2020-05-11	82919	78171	4633
2020-05-12	82926	78189	4633
2020-05-13	82929	78195	4633
2020-05-14	82933	78209	4633
2020-05-15	82941	78219	4633
2020-05-16	82947	78227	4634
2020-05-17	82954	78238	4634
2020-05-18	82960	78241	4634
2020-05-19	82965	78244	4634
2020-05-20	82967	78249	4634
2020-05-21	82971	78255	4634
2020-05-22	82971	78258	4634
2020-05-23	82974	78261	4634
2020-05-24	82985	78268	4634
2020-05-25	82992	78277	4634
2020-05-26	82993	78280	4634
2020-05-27	82995	78288	4634
2020-05-28	82995	78291	4634
2020-05-29	82999	78302	4634
2020-05-30	83001	78304	4634
2020-05-31	83017	78307	4634
2020-06-01	83022	78315	4634
2020-06-02	83021	78314	4634
2020-06-03	83022	78319	4634
2020-06-04	83027	78327	4634
2020-06-05	83030	78329	4634
2020-06-06	83036	78332	4634
2020-06-07	83040	78341	4634
2020-06-08	83043	78351	4634
2020-06-09	83046	78357	4634
2020-06-10	83057	78361	4634
2020-06-11	83064	78365	4634
2020-06-12	83075	78367	4634
2020-06-13	83132	78369	4634
2020-06-14	83181	78370	4634
2020-06-15	83221	78377	4634
2020-06-16	83265	78379	4634
2020-06-17	83293	78394	4634
2020-06-18	83325	78398	4634
2020-06-19	83352	78410	4634
2020-06-20	83378	78413	4634
2020-06-21	83396	78413	4634
2020-06-22	83418	78425	4634
2020-06-23	83430	78428	4634
2020-06-24	83449	78433	4634
2020-06-25	83462	78439	4634
2020-06-26	83483	78444	4634
2020-06-27	83500	78451	4634
2020-06-28	83512	78460	4634
2020-06-29	83531	78469	4634
2020-06-30	83534	78479	4634
2020-07-01	83537	78487	4634
2020-07-02	83542	78499	4634
2020-07-03	83545	78509	4634
2020-07-04	83553	78516	4634
2020-07-05	83557	78518	4634
2020-07-06	83565	78528	4634
2020-07-07	83572	78548	4634
2020-07-08	83581	78590	4634
2020-07-09	83585	78609	4634
2020-07-10	83587	78623	4634
2020-07-11	83594	78634	4634
2020-07-12	83602	78648	4634
2020-07-13	83605	78674	4634
2020-07-14	83611	78693	4634
2020-07-15	83612	78719	4634
2020-07-16	83622	78737	4634
2020-07-17	83644	78758	4634
2020-07-18	83660	78775	4634
2020-07-19	83682	78799	4634
2020-07-20	83693	78817	4634
2020-07-21	83707	78840	4634
2020-07-22	83729	78855	4634
2020-07-23	83750	78873	4634
2020-07-24	83784	78889	4634
2020-07-25	83830	78908	4634
2020-07-26	83891	78918	4634
2020-07-27	83959	78934	4634
2020-07-28	84060	78944	4634
2020-07-29	84165	78957	4634
2020-07-30	84292	78974	4634
2020-07-31	84337	78989	4634
2020-08-01	84385	79003	4634
2020-08-02	84428	79013	4634
2020-08-03	84464	79030	4634
2020-08-04	84491	79047	4634
2020-08-05	84528	79057	4634
2020-08-06	84565	79088	4634
2020-08-07	84596	79123	4634
2020-08-08	84619	79168	4634
2020-08-09	84668	79232	4634
2020-08-10	84712	79284	4634
2020-08-11	84737	79342	4634
2020-08-12	84756	79398	4634
2020-08-13	84786	79462	4634
2020-08-14	84808	79519	4634
2020-08-15	84827	79575	4634
2020-08-16	84849	79603	4634
2020-08-17	84871	79642	4634
2020-08-18	84888	79685	4634
2020-08-19	84895	79745	4634
2020-08-20	84917	79792	4634
2020-08-21	84939	79851	4634
2020-08-22	84951	79895	4634
2020-08-23	84967	79925	4634
2020-08-24	84981	79961	4634
2020-08-25	84996	80015	4634
2020-08-26	85004	80046	4634
2020-08-27	85013	80091	4634
2020-08-28	85022	80126	4634
2020-08-29	85031	80153	4634
2020-08-30	85048	80177	4634
2020-08-31	85058	80208	4634
2020-09-01	85066	80234	4634
2020-09-02	85077	80251	4634
2020-09-03	85102	80263	4634
2020-09-04	85112	80284	4634
2020-09-05	85122	80302	4634
2020-09-06	85134	80320	4634
2020-09-07	85144	80335	4634
2020-09-08	85146	80347	4634
2020-09-09	85153	80358	4634
2020-09-10	85168	80377	4634
2020-09-11	85174	80386	4634
2020-09-12	85184	80399	4634
2020-09-13	85194	80415	4634
2020-09-14	85202	80426	4634
2020-09-15	85214	80437	4634
2020-09-16	85223	80448	4634
2020-09-17	85255	80456	4634
2020-09-18	85269	80464	4634
2020-09-19	85279	80477	4634
2020-09-20	85291	80484	4634
2020-09-21	85297	80497	4634
2020-09-22	85307	80505	4634
2020-09-23	85314	80513	4634
2020-09-24	85322	80522	4634
2020-09-25	85337	80536	4634
2020-09-26	85351	80541	4634
2020-09-27	85372	80553	4634
2020-09-28	85384	80566	4634
2020-09-29	85403	80578	4634
2020-09-30	85414	80594	4634
2020-10-01	85424	80601	4634
2020-10-02	85434	80611	4634
2020-10-03	85450	80621	4634
2020-10-04	85470	80628	4634
2020-10-05	85482	80635	4634
2020-10-06	85489	80650	4634
2020-10-07	85500	80666	4634
2020-10-08	85521	80681	4634
2020-10-09	85536	80696	4634
2020-10-10	85557	80705	4634
2020-10-11	85578	80714	4634
2020-10-12	85591	80729	4634
2020-10-13	85611	80736	4634
2020-10-14	85622	80748	4634
2020-10-15	85646	80759	4634
2020-10-16	85659	80766	4634
2020-10-17	85672	80786	4634
2020-10-18	85685	80802	4634
2020-10-19	85704	80812	4634
2020-10-20	85715	80834	4634
2020-10-21	85729	80850	4634
2020-10-22	85747	80865	4634
2020-10-23	85775	80876	4634
2020-10-24	85790	80891	4634
2020-10-25	85810	80911	4634
2020-10-26	85826	80928	4634
2020-10-27	85868	80936	4634
2020-10-28	85915	80943	4634
2020-10-29	85940	80967	4634
2020-10-30	85973	80984	4634
2020-10-31	85997	81004	4634
2020-11-01	86021	81024	4634
2020-11-02	86070	81045	4634
2020-11-03	86087	81061	4634
2020-11-04	86115	81081	4634
2020-11-05	86151	81098	4634
2020-11-06	86184	81131	4634
2020-11-07	86212	81168	4634
2020-11-08	86245	81187	4634
2020-11-09	86267	81207	4634
2020-11-10	86284	81228	4634
2020-11-11	86299	81252	4634
2020-11-12	86307	81279	4634
2020-11-13	86325	81303	4634
2020-11-14	86338	81319	4634
2020-11-15	86346	81338	4634
2020-11-16	86361	81374	4634
2020-11-17	86369	81411	4634
2020-11-18	86381	81433	4634
2020-11-19	86398	81453	4634
2020-11-20	86414	81472	4634
2020-11-21	86431	81481	4634
2020-11-22	86442	81493	4634
2020-11-23	86464	81508	4634
2020-11-24	86469	81530	4634
2020-11-25	86490	81550	4634
2020-11-26	86495	81558	4634
2020-11-27	86501	81582	4634
2020-11-28	86512	81598	4634
2020-11-29	86530	81619	4634
2020-11-30	86542	81631	4634
2020-12-01	86551	81649	4634
2020-12-02	86567	81667	4634
2020-12-03	86584	81679	4634
2020-12-04	86601	81694	4634
2020-12-05	86619	81706	4634
2020-12-06	86634	81719	4634
2020-12-07	86646	81732	4634
2020-12-08	86661	81743	4634
2020-12-09	86673	81754	4634
2020-12-10	86688	81762	4634
2020-12-11	86701	81774	4634
2020-12-12	86725	81785	4634
2020-12-13	86741	81794	4634
2020-12-14	86758	81812	4634
2020-12-15	86770	81821	4634
2020-12-16	86777	81842	4634
2020-12-17	86789	81851	4634
2020-12-18	86806	81865	4634
2020-12-19	86829	81886	4634
2020-12-20	86852	81900	4634
2020-12-21	86867	81909	4634
2020-12-22	86882	81928	4634
2020-12-23	86899	81950	4634
2020-12-24	86913	81959	4634
2020-12-25	86933	81971	4634
2020-12-26	86955	81987	4634
2020-12-27	86976	82003	4634
2020-12-28	87003	82021	4634
2020-12-29	87027	82037	4634
2020-12-30	87052	82050	4634
2020-12-31	87071	82067	4634
2021-01-01	87093	82076	4634
2021-01-02	87117	82088	4634
2021-01-03	87150	82105	4634
2021-01-04	87183	82117	4634
2021-01-05	87215	82138	4634
2021-01-06	87278	82159	4634
2021-01-07	87331	82176	4634
2021-01-08	87364	82195	4634
2021-01-09	87433	82211	4634
2021-01-10	87536	82229	4634
2021-01-11	87591	82260	4634
2021-01-12	87706	82288	4634
2021-01-13	87844	82324	4635
2021-01-14	87988	82352	4635
2021-01-15	88118	82370	4635
2021-01-16	88227	82387	4635
2021-01-17	88336	82400	4635
2021-01-18	88454	82432	4635
2021-01-19	88557	82449	4635
2021-01-20	88701	82468	4635
2021-01-21	88804	82495	4635
2021-01-22	88911	82526	4635
2021-01-23	88991	82556	4635
2021-01-24	89115	82630	4635
2021-01-25	89197	82676	4636
2021-01-26	89272	82774	4636
2021-01-27	89326	82870	4636
2021-01-28	89378	82940	4636
2021-01-29	89430	83083	4636
2021-01-30	89522	83218	4636
2021-01-31	89564	83314	4636
2021-02-01	89594	83376	4636
2021-02-02	89619	83467	4636
2021-02-03	89649	83602	4636
2021-02-04	89669	83729	4636
2021-02-05	89681	83810	4636
2021-02-06	89692	83880	4636
2021-02-07	89706	83952	4636
