date	cases	recoveries	deaths
2020-05-30	858	244	69
2020-05-31	861	244	69
2020-06-01	867	252	69
2020-06-02	883	273	69
2020-06-03	954	273	69
2020-06-04	965	279	69
2020-06-05	989	324	70
2020-06-06	1025	365	71
2020-06-07	1035	370	71
2020-06-08	1047	372	71
2020-06-09	1061	391	72
2020-06-10	1096	401	73
2020-06-11	1121	411	75
2020-06-12	1157	417	76
2020-06-13	1231	418	79
2020-06-14	1240	440	79
2020-06-15	1243	460	79
2020-06-16	1277	485	79
2020-06-17	1309	508	79
2020-06-18	1327	535	79
2020-06-19	1331	538	79
2020-06-20	1347	569	79
2020-06-21	1355	570	79
2020-06-22	1361	570	79
2020-06-23	1373	583	79
2020-06-24	1390	590	79
2020-06-25	1399	590	79
2020-06-26	1414	603	79
2020-06-27	1432	611	79
2020-06-28	1438	628	79
2020-06-29	1444	635	79
2020-06-30	1453	639	79
2020-07-01	1466	660	79
2020-07-02	1474	882	79
2020-07-03	1495	934	79
2020-07-04	1508	943	79
2020-07-05	1513	945	80
2020-07-06	1525	949	80
2020-07-07	1531	952	80
2020-07-08	1544	958	80
2020-07-09	1559	982	80
2020-07-10	1573	1010	81
2020-07-11	1581	1040	81
2020-07-12	1593	1090	81
2020-07-13	1600	1095	81
2020-07-14	1609	1107	81
2020-07-15	1612	1140	81
2020-07-16	1629	1155	82
2020-07-17	1638	1165	82
2020-07-18	1646	1177	83
2020-07-19	1682	1199	84
2020-07-20	1682	1199	84
2020-07-21	1693	1220	85
2020-07-22	1697	1228	85
2020-07-23	1707	1232	85
2020-07-24	1719	1237	85
2020-07-25	1724	1244	85
2020-07-27	1738	1254	87
2020-07-28	1748	1277	87
2020-07-30	1801	1309	89
2020-07-31	1835	1354	90
2020-08-02	1870	1384	90
2020-08-03	1891	1410	92
2020-08-04	1924	1422	93
2020-08-05	1947	1427	93
2020-08-06	1979	1455	94
2020-08-07	2013	1473	95
2020-08-09	2035	1473	96
2020-08-10	2082	1475	96
2020-08-11	2101	1484	96
2020-08-12	2150	1502	98
2020-08-14	2208	1560	99
2020-08-15	2208	1560	99
2020-08-16	2284	1598	100
2020-08-17	2301	1617	100
2020-08-18	2364	1624	101
2020-08-19	2411	1655	101
2020-08-20	2434	1665	101
2020-08-21	2470	1699	101
2020-08-22	2512	1729	103
2020-08-23	2544	1749	103
2020-08-24	2605	1791	103
2020-08-25	2637	1807	103
2020-08-26	2666	1836	104
2020-08-29	2827	1981	104
2020-08-30	2872	2018	108
2020-08-31	2903	2043	108
2020-09-01	2929	2104	112
2020-09-02	2997	2126	113
2020-09-03	3031	2150	114
2020-09-04	3053	2177	114
2020-09-05	3102	2206	114
2020-09-06	3102	2206	114
2020-09-07	3264	2269	117
2020-09-08	3323	2295	117
2020-09-10	3360	2316	117
2020-09-11	3360	2316	117
2020-09-12	3469	2425	117
2020-09-13	3519	2459	117
2020-09-14	3574	2482	117
2020-09-15	3636	2510	118
2020-09-16	3636	2510	118
2020-09-17	3895	2602	122
2020-09-18	4036	2628	123
2020-09-19	4164	2650	124
2020-09-20	4343	2682	129
2020-09-21	4464	2737	136
2020-09-22	4593	2859	152
2020-09-23	4809	2899	159
2020-09-24	4939	2982	160
2020-09-25	5050	3218	162
2020-09-26	5185	3265	162
2020-09-27	5290	3478	167
2020-09-28	5417	3603	169
2020-09-29	5499	3684	170
2020-09-30	5643	3964	171
2020-10-01	5643	3964	171
2020-10-02	5825	4214	177
2020-10-03	5960	4314	179
2020-10-04	6129	4382	184
2020-10-05	6268	4454	187
2020-10-06	6368	4552	191
2020-10-07	6448	4674	192
2020-10-08	6570	4768	197
2020-10-09	6711	4854	197
2020-10-10	6711	4854	197
2020-10-11	6988	5029	203
2020-10-12	7067	5105	205
2020-10-13	7148	5167	208
2020-10-14	7239	5273	216
2020-10-15	7350	5523	218
2020-10-16	7350	5523	218
2020-10-17	7593	5735	226
2020-10-18	7723	5892	231
2020-10-19	7843	5948	236
2020-10-20	7922	6069	239
2020-10-21	8093	6217	240
2020-10-22	8313	6292	244
2020-10-23	8458	6367	248
2020-10-24	8563	6455	250
2020-10-25	8794	6574	258
2020-10-26	8914	6835	261
2020-10-27	9038	6936	261
2020-10-28	9208	7030	262
2020-10-29	9299	7108	264
2020-10-30	9406	7290	266
2020-10-31	9490	7422	269
2020-11-01	9580	7528	271
2020-11-02	9654	7578	275
2020-11-03	9654	7578	275
2020-11-04	9654	7578	275
2020-11-05	9654	7578	275
2020-11-06	9654	7578	275
2020-11-07	9654	7578	275
2020-11-08	9654	7578	275
2020-11-10	10154	8092	292
2020-11-10	10154	8092	292
2020-11-11	10454	8136	298
2020-11-12	10454	8136	298
2020-11-13	10554	8141	298
